price,totalprice,product,quantity,region,discount,profit,CostPrice,Profit,costprice
1608.79,8204.83,Keyboard,6,East,0.15,8204.68,5743.380999999999,2461.4490000000005,5743.380999999999
999.2,959.23,Laptop,1,North,0.04,959.19,671.461,287.769,671.461
476.45,4192.76,Headphones,10,West,0.12,4192.64,2934.932,1257.8280000000004,2934.932
464.97,2408.54,Laptop,7,South,0.26,2408.2799999999997,1685.9779999999998,722.5620000000001,1685.9779999999998
1497.91,13481.19,Keyboard,10,East,0.1,13481.09,9436.833,4044.357,9436.833
1816.09,9153.09,Tablet,7,North,0.28,9152.81,6407.163,2745.9270000000006,6407.163
985.89,887.3,Headphones,1,North,0.1,887.1999999999999,621.1099999999999,266.19000000000005,621.1099999999999
941.66,2429.48,Laptop,3,North,0.14,2429.34,1700.636,728.844,1700.636
1232.71,7889.34,Mouse,8,West,0.2,7889.14,5522.538,2366.8020000000006,5522.538
1462.03,8596.74,Keyboard,7,East,0.16,8596.58,6017.718,2579.022,6017.718
1952.73,17398.82,Keyboard,9,South,0.01,17398.81,12179.173999999999,5219.646000000001,12179.173999999999
1193.34,2219.61,Phone,2,South,0.07,2219.54,1553.727,665.883,1553.727
1002.18,1683.66,Mouse,2,North,0.16,1683.5,1178.562,505.0980000000002,1178.562
241.54,1714.93,Tablet,10,West,0.29,1714.64,1200.451,514.479,1200.451
1533.62,10520.63,Mouse,7,East,0.02,10520.609999999999,7364.440999999999,3156.1890000000003,7364.440999999999
1610.39,1352.73,Monitor,1,West,0.16,1352.57,946.911,405.8190000000001,946.911
1942.66,4079.59,Laptop,3,East,0.3,4079.29,2855.7129999999997,1223.8770000000004,2855.7129999999997
296.57,2224.27,Mouse,10,North,0.25,2224.02,1556.9889999999998,667.2810000000002,1556.9889999999998
1174.58,6659.87,Mouse,7,West,0.19,6659.68,4661.909,1997.9610000000002,4661.909
680.37,2585.41,Laptop,5,North,0.24,2585.17,1809.7869999999998,775.623,1809.7869999999998
255.62,1771.45,Keyboard,9,South,0.23,1771.22,1240.0149999999999,531.4350000000002,1240.0149999999999
1531.35,6799.19,Laptop,6,East,0.26,6798.929999999999,4759.432999999999,2039.7570000000005,4759.432999999999
1626.66,3611.19,Tablet,3,South,0.26,3610.93,2527.833,1083.357,2527.833
1947.99,3428.46,Laptop,2,South,0.12,3428.34,2399.922,1028.538,2399.922
1396.34,1270.67,Tablet,1,East,0.09,1270.5800000000002,889.469,381.201,889.469
153.16,932.74,Phone,7,North,0.13,932.61,652.918,279.822,652.918
623.56,1109.94,Phone,2,South,0.11,1109.8300000000002,776.958,332.9820000000001,776.958
1595.11,2679.78,Phone,2,South,0.16,2679.6200000000003,1875.846,803.9340000000002,1875.846
1898.24,10136.6,Tablet,6,West,0.11,10136.49,7095.62,3040.9800000000005,7095.62
819.59,4770.01,Headphones,6,North,0.03,4769.9800000000005,3339.007,1431.0030000000002,3339.007
977.58,967.8,Mouse,1,South,0.01,967.79,677.4599999999999,290.34000000000003,677.4599999999999
777.6,5388.77,Mouse,9,South,0.23,5388.540000000001,3772.139,1616.6310000000003,3772.139
1863.96,16030.06,Keyboard,10,East,0.14,16029.92,11221.042,4809.018,11221.042
906.84,2530.08,Monitor,3,East,0.07,2530.0099999999998,1771.0559999999998,759.0240000000001,1771.0559999999998
152.89,376.11,Keyboard,3,West,0.18,375.93,263.277,112.83300000000003,263.277
1593.78,10471.13,Headphones,9,West,0.27,10470.859999999999,7329.790999999999,3141.339,7329.790999999999
840.66,5043.96,Phone,8,South,0.25,5043.71,3530.772,1513.188,3530.772
353.63,1768.15,Mouse,5,North,0.0,1768.15,1237.705,530.4450000000002,1237.705
977.52,6334.33,Monitor,8,North,0.19,6334.14,4434.031,1900.299,4434.031
1537.07,7224.23,Mouse,5,South,0.06,7224.169999999999,5056.960999999999,2167.2690000000002,5056.960999999999
408.28,1420.81,Monitor,4,South,0.13,1420.6799999999998,994.5669999999999,426.24300000000005,994.5669999999999
1148.39,872.78,Phone,1,East,0.24,872.54,610.9459999999999,261.83400000000006,610.9459999999999
305.91,238.61,Phone,1,East,0.22,238.39000000000001,167.027,71.58300000000003,167.027
360.6,2855.95,Monitor,8,South,0.01,2855.9399999999996,1999.1649999999997,856.7850000000001,1999.1649999999997
1873.09,9571.49,Laptop,7,East,0.27,9571.22,6700.043,2871.447,6700.043
1586.76,6109.03,Keyboard,5,South,0.23,6108.8,4276.321,1832.7089999999998,4276.321
844.96,7097.66,Mouse,10,South,0.16,7097.5,4968.361999999999,2129.2980000000007,4968.361999999999
240.45,692.5,Phone,3,West,0.04,692.46,484.74999999999994,207.75000000000006,484.74999999999994
604.98,4791.44,Monitor,9,South,0.12,4791.32,3354.0079999999994,1437.4320000000002,3354.0079999999994
1617.87,9707.22,Mouse,8,South,0.25,9706.97,6795.053999999999,2912.166,6795.053999999999
848.55,6338.67,Mouse,9,East,0.17,6338.5,4437.0689999999995,1901.6010000000006,4437.0689999999995
1970.78,14386.69,Laptop,10,North,0.27,14386.42,10070.682999999999,4316.007000000001,10070.682999999999
414.12,894.5,Mouse,3,East,0.28,894.22,626.15,268.35,626.15
487.54,1096.97,Phone,3,East,0.25,1096.72,767.879,329.091,767.879
912.81,702.86,Monitor,1,North,0.23,702.63,492.00199999999995,210.85800000000006,492.00199999999995
1348.47,1146.2,Phone,1,North,0.15,1146.05,802.34,343.86,802.34
1214.35,1991.53,Monitor,2,East,0.18,1991.35,1394.071,597.4590000000001,1394.071
1876.77,8257.79,Mouse,5,West,0.12,8257.67,5780.453,2477.3370000000004,5780.453
728.27,582.62,Tablet,1,West,0.2,582.42,407.834,174.786,407.834
1199.82,11878.22,Laptop,10,North,0.01,11878.21,8314.753999999999,3563.4660000000003,8314.753999999999
236.28,2079.26,Headphones,10,East,0.12,2079.1400000000003,1455.482,623.7780000000002,1455.482
1582.59,5634.02,Laptop,4,East,0.11,5633.910000000001,3943.814,1690.2060000000006,3943.814
75.82,184.24,Headphones,3,East,0.19,184.05,128.968,55.27200000000002,128.968
1203.62,5981.99,Phone,7,South,0.29,5981.7,4187.393,1794.5969999999998,4187.393
1623.73,7014.51,Phone,6,East,0.28,7014.2300000000005,4910.157,2104.353,4910.157
1691.75,7528.29,Monitor,5,East,0.11,7528.18,5269.803,2258.487,5269.803
1501.46,6396.22,Keyboard,6,South,0.29,6395.93,4477.354,1918.866,4477.354
1866.48,8399.16,Mouse,5,East,0.1,8399.06,5879.411999999999,2519.7480000000005,5879.411999999999
1876.71,3340.54,Laptop,2,North,0.11,3340.43,2338.3779999999997,1002.1620000000003,2338.3779999999997
464.47,1950.77,Phone,5,West,0.16,1950.61,1365.539,585.231,1365.539
710.04,2875.66,Laptop,5,West,0.19,2875.47,2012.9619999999998,862.6980000000001,2012.9619999999998
1654.07,12405.53,Monitor,10,West,0.25,12405.28,8683.871,3721.6590000000015,8683.871
599.33,5214.17,Mouse,10,East,0.13,5214.04,3649.919,1564.2510000000002,3649.919
1267.38,9632.09,Headphones,10,North,0.24,9631.85,6742.463,2889.6270000000004,6742.463
461.62,2492.75,Phone,6,West,0.1,2492.65,1744.925,747.825,1744.925
429.73,618.81,Monitor,2,North,0.28,618.53,433.1669999999999,185.64300000000003,433.1669999999999
823.15,7161.4,Tablet,10,East,0.13,7161.2699999999995,5012.98,2148.42,5012.98
1074.59,8338.82,Headphones,8,South,0.03,8338.789999999999,5837.173999999999,2501.6460000000006,5837.173999999999
1925.83,9840.99,Phone,7,North,0.27,9840.72,6888.692999999999,2952.2970000000005,6888.692999999999
1403.56,7663.44,Headphones,7,East,0.22,7663.219999999999,5364.407999999999,2299.032,5364.407999999999
886.22,8419.09,Laptop,10,East,0.05,8419.04,5893.362999999999,2525.7270000000008,5893.362999999999
634.73,5966.46,Mouse,10,North,0.06,5966.4,4176.522,1789.938,4176.522
1405.37,1054.03,Tablet,1,West,0.25,1053.78,737.8209999999999,316.20900000000006,737.8209999999999
1961.97,16774.84,Mouse,9,South,0.05,16774.79,11742.387999999999,5032.452000000001,11742.387999999999
127.43,567.06,Phone,5,South,0.11,566.9499999999999,396.94199999999995,170.118,396.94199999999995
1592.26,3725.89,Laptop,3,North,0.22,3725.67,2608.1229999999996,1117.7670000000003,2608.1229999999996
294.17,2294.53,Phone,10,North,0.22,2294.3100000000004,1606.171,688.3590000000002,1606.171
1295.08,8741.79,Headphones,9,South,0.25,8741.54,6119.253000000001,2622.5370000000003,6119.253000000001
914.78,6339.43,Headphones,7,East,0.01,6339.42,4437.601,1901.8290000000006,4437.601
406.22,2018.91,Laptop,7,West,0.29,2018.6200000000001,1413.237,605.673,1413.237
1836.15,8262.68,Tablet,5,South,0.1,8262.58,5783.876,2478.804,5783.876
281.84,1420.47,Mouse,6,West,0.16,1420.31,994.329,426.1410000000001,994.329
1728.42,6913.68,Monitor,4,South,0.0,6913.68,4839.576,2074.1040000000003,4839.576
1465.87,5716.89,Monitor,5,East,0.22,5716.67,4001.823,1715.0670000000005,4001.823
1058.67,751.66,Headphones,1,East,0.29,751.37,526.1619999999999,225.49800000000005,526.1619999999999
973.47,8761.23,Monitor,9,South,0.0,8761.23,6132.860999999999,2628.3690000000006,6132.860999999999
659.42,4108.19,Phone,7,East,0.11,4108.08,2875.7329999999997,1232.4569999999999,2875.7329999999997
969.39,6746.95,Phone,8,West,0.13,6746.82,4722.865,2024.085,4722.865
452.91,3804.44,Keyboard,10,East,0.16,3804.28,2663.1079999999997,1141.3320000000003,2663.1079999999997
232.93,1397.58,Laptop,8,East,0.25,1397.33,978.3059999999999,419.274,978.3059999999999
1030.28,8345.27,Headphones,9,South,0.1,8345.17,5841.689,2503.581,5841.689
1561.91,3514.3,Mouse,3,North,0.25,3514.05,2460.0099999999998,1054.2900000000004,2460.0099999999998
623.43,3553.55,Keyboard,6,West,0.05,3553.5,2487.485,1066.065,2487.485
612.08,1860.72,Monitor,4,West,0.24,1860.48,1302.504,558.2160000000001,1302.504
77.93,342.89,Mouse,5,North,0.12,342.77,240.02299999999997,102.86700000000002,240.02299999999997
1546.24,4314.01,Headphones,3,East,0.07,4313.9400000000005,3019.807,1294.2030000000004,3019.807
149.34,716.83,Laptop,5,West,0.04,716.7900000000001,501.781,215.04900000000004,501.781
1686.76,6409.69,Headphones,4,North,0.05,6409.639999999999,4486.782999999999,1922.9070000000002,4486.782999999999
99.86,233.67,Laptop,3,North,0.22,233.45,163.569,70.101,163.569
270.72,443.98,Laptop,2,South,0.18,443.8,310.786,133.19400000000002,310.786
1128.84,2776.95,Phone,3,South,0.18,2776.77,1943.8649999999998,833.085,1943.8649999999998
378.82,575.81,Keyboard,2,East,0.24,575.5699999999999,403.06699999999995,172.743,403.06699999999995
821.22,3744.76,Tablet,6,North,0.24,3744.5200000000004,2621.332,1123.4280000000003,2621.332
60.95,414.46,Phone,8,South,0.15,414.31,290.12199999999996,124.33800000000002,290.12199999999996
544.72,5011.42,Mouse,10,North,0.08,5011.34,3507.9939999999997,1503.4260000000004,3507.9939999999997
1184.15,6820.7,Mouse,6,North,0.04,6820.66,4774.49,2046.21,4774.49
524.48,1384.63,Phone,3,East,0.12,1384.5100000000002,969.241,415.3890000000001,969.241
575.71,1278.08,Tablet,3,West,0.26,1277.82,894.656,383.424,894.656
827.73,5761.0,Headphones,8,North,0.13,5760.87,4032.7,1728.3000000000002,4032.7
1976.4,16799.4,Laptop,10,North,0.15,16799.25,11759.58,5039.8200000000015,11759.58
1941.8,15068.37,Phone,8,North,0.03,15068.34,10547.859,4520.511,10547.859
1126.08,3107.98,Tablet,3,East,0.08,3107.9,2175.586,932.3940000000002,2175.586
250.85,371.26,Keyboard,2,East,0.26,371.0,259.882,111.37799999999999,259.882
113.5,363.2,Mouse,4,East,0.2,363.0,254.23999999999998,108.96000000000001,254.23999999999998
1986.52,9177.72,Phone,6,South,0.23,9177.49,6424.4039999999995,2753.316,6424.4039999999995
435.19,979.18,Phone,3,North,0.25,978.93,685.4259999999999,293.754,685.4259999999999
444.62,755.85,Tablet,2,West,0.15,755.7,529.095,226.755,529.095
603.43,4489.52,Monitor,8,East,0.07,4489.450000000001,3142.664,1346.8560000000002,3142.664
1491.08,12480.34,Tablet,9,North,0.07,12480.27,8736.238,3744.1020000000008,8736.238
172.37,775.66,Monitor,6,North,0.25,775.41,542.962,232.69799999999998,542.962
1352.72,11498.12,Mouse,10,North,0.15,11497.970000000001,8048.684,3449.4360000000006,8048.684
75.8,409.32,Monitor,6,North,0.1,409.21999999999997,286.524,122.79599999999999,286.524
1762.58,13571.87,Keyboard,10,South,0.23,13571.640000000001,9500.309,4071.5610000000015,9500.309
1179.45,4340.38,Tablet,4,North,0.08,4340.3,3038.266,1302.114,3038.266
1609.58,2704.09,Monitor,2,East,0.16,2703.9300000000003,1892.863,811.2270000000001,1892.863
1134.37,3164.89,Headphones,3,West,0.07,3164.8199999999997,2215.423,949.4670000000001,2215.423
481.92,1257.81,Tablet,3,West,0.13,1257.6799999999998,880.4669999999999,377.3430000000001,880.4669999999999
1356.34,1342.78,Laptop,1,North,0.01,1342.77,939.9459999999999,402.83400000000006,939.9459999999999
647.3,2874.01,Headphones,6,South,0.26,2873.75,2011.807,862.2030000000002,2011.807
252.37,1776.68,Laptop,8,East,0.12,1776.5600000000002,1243.676,533.0040000000001,1243.676
1125.2,7595.1,Laptop,9,West,0.25,7594.85,5316.57,2278.5300000000007,5316.57
470.19,1730.3,Tablet,4,South,0.08,1730.22,1211.2099999999998,519.0900000000001,1211.2099999999998
1425.34,8323.99,Headphones,8,East,0.27,8323.72,5826.793,2497.197,5826.793
129.56,862.87,Monitor,9,South,0.26,862.61,604.009,258.861,604.009
320.45,1554.18,Tablet,5,South,0.03,1554.15,1087.926,466.25400000000013,1087.926
104.46,179.67,Headphones,2,East,0.14,179.53,125.76899999999998,53.90100000000001,125.76899999999998
83.68,468.61,Monitor,7,North,0.2,468.41,328.027,140.58300000000003,328.027
1837.18,8083.59,Keyboard,5,West,0.12,8083.47,5658.513,2425.077,5658.513
269.25,678.51,Keyboard,3,East,0.16,678.35,474.95699999999994,203.55300000000005,474.95699999999994
1222.76,7189.83,Keyboard,6,East,0.02,7189.8099999999995,5032.880999999999,2156.9490000000005,5032.880999999999
774.92,4835.5,Phone,8,North,0.22,4835.28,3384.85,1450.65,3384.85
595.13,2713.79,Tablet,6,North,0.24,2713.55,1899.6529999999998,814.1370000000002,1899.6529999999998
1500.81,3421.85,Phone,3,North,0.24,3421.61,2395.2949999999996,1026.5550000000003,2395.2949999999996
333.9,547.6,Headphones,2,South,0.18,547.4200000000001,383.32,164.28000000000003,383.32
683.05,5027.25,Headphones,8,South,0.08,5027.17,3519.075,1508.1750000000002,3519.075
806.78,5486.1,Tablet,8,West,0.15,5485.950000000001,3840.27,1645.8300000000004,3840.27
399.79,2278.8,Keyboard,6,North,0.05,2278.75,1595.16,683.6400000000001,1595.16
499.38,978.78,Phone,2,East,0.02,978.76,685.146,293.634,685.146
1689.33,1216.32,Headphones,1,South,0.28,1216.04,851.4239999999999,364.8960000000001,851.4239999999999
1229.27,9342.45,Mouse,10,East,0.24,9342.210000000001,6539.715,2802.7350000000006,6539.715
1227.04,4270.1,Laptop,4,East,0.13,4269.97,2989.07,1281.0300000000002,2989.07
614.19,1056.41,Phone,2,East,0.14,1056.27,739.487,316.9230000000001,739.487
1014.11,1845.68,Keyboard,2,West,0.09,1845.5900000000001,1291.9759999999999,553.7040000000002,1291.9759999999999
393.06,1179.18,Monitor,4,East,0.25,1178.93,825.426,353.754,825.426
1013.2,1945.34,Mouse,2,East,0.04,1945.3,1361.7379999999998,583.6020000000001,1361.7379999999998
1199.2,7387.07,Laptop,7,North,0.12,7386.95,5170.949,2216.121,5170.949
497.8,1134.98,Headphones,3,North,0.24,1134.74,794.486,340.494,794.486
721.51,1558.46,Tablet,3,North,0.28,1558.18,1090.922,467.538,1090.922
56.97,128.18,Phone,3,North,0.25,127.93,89.726,38.45400000000001,89.726
891.05,721.75,Monitor,1,South,0.19,721.56,505.22499999999997,216.52500000000003,505.22499999999997
1692.44,9748.45,Headphones,8,West,0.28,9748.17,6823.915,2924.5350000000008,6823.915
1635.8,2519.13,Keyboard,2,North,0.23,2518.9,1763.391,755.739,1763.391
118.64,787.77,Mouse,8,South,0.17,787.6,551.439,236.33100000000002,551.439
1946.37,10627.18,Laptop,7,West,0.22,10626.960000000001,7439.026,3188.1540000000005,7439.026
119.77,721.02,Headphones,7,South,0.14,720.88,504.71399999999994,216.30600000000004,504.71399999999994
1498.6,7283.2,Phone,6,South,0.19,7283.01,5098.24,2184.96,5098.24
1075.7,4711.57,Monitor,6,East,0.27,4711.299999999999,3298.0989999999997,1413.471,3298.0989999999997
1051.21,1976.27,Monitor,2,West,0.06,1976.21,1383.389,592.8810000000001,1383.389
224.8,1431.98,Headphones,7,South,0.09,1431.89,1002.386,429.59400000000005,1002.386
985.79,6624.51,Mouse,7,East,0.04,6624.47,4637.157,1987.353,4637.157
133.76,802.56,Phone,6,West,0.0,802.56,561.7919999999999,240.76800000000003,561.7919999999999
1287.77,7417.56,Laptop,8,North,0.28,7417.280000000001,5192.292,2225.268,5192.292
160.67,305.27,Tablet,2,North,0.05,305.21999999999997,213.68899999999996,91.58100000000002,213.68899999999996
1371.69,10863.78,Mouse,9,North,0.12,10863.66,7604.646,3259.134000000001,7604.646
1452.44,9281.09,Monitor,9,South,0.29,9280.8,6496.763,2784.327,6496.763
688.96,4960.51,Mouse,10,North,0.28,4960.2300000000005,3472.357,1488.1530000000002,3472.357
958.45,8913.58,Phone,10,South,0.07,8913.51,6239.505999999999,2674.0740000000005,6239.505999999999
161.08,927.82,Headphones,8,South,0.28,927.5400000000001,649.474,278.346,649.474
1670.33,2572.31,Phone,2,East,0.23,2572.08,1800.6169999999997,771.6930000000002,1800.6169999999997
428.99,1994.8,Keyboard,5,West,0.07,1994.73,1396.36,598.44,1396.36
443.75,3727.5,Headphones,10,South,0.16,3727.34,2609.25,1118.25,2609.25
1199.45,875.6,Laptop,1,East,0.27,875.33,612.92,262.68000000000006,612.92
1574.76,4850.26,Headphones,4,West,0.23,4850.030000000001,3395.182,1455.0780000000004,3395.182
58.71,361.65,Laptop,8,East,0.23,361.41999999999996,253.15499999999997,108.495,253.15499999999997
115.63,659.09,Keyboard,6,South,0.05,659.0400000000001,461.363,197.72700000000003,461.363
329.7,567.08,Keyboard,2,East,0.14,566.94,396.956,170.12400000000002,396.956
1319.29,10237.69,Keyboard,8,East,0.03,10237.66,7166.383,3071.3070000000007,7166.383
1775.99,11437.38,Phone,7,West,0.08,11437.3,8006.165999999999,3431.214,8006.165999999999
299.97,1127.89,Phone,4,West,0.06,1127.8300000000002,789.523,338.3670000000001,789.523
667.05,1881.08,Monitor,3,South,0.06,1881.02,1316.7559999999999,564.3240000000001,1316.7559999999999
509.85,3956.44,Mouse,8,West,0.03,3956.41,2769.508,1186.9320000000002,2769.508
181.84,1440.17,Laptop,8,South,0.01,1440.16,1008.119,432.05100000000004,1008.119
1199.32,8251.32,Keyboard,8,West,0.14,8251.18,5775.923999999999,2475.3960000000006,5775.923999999999
615.02,571.97,Phone,1,North,0.07,571.9,400.379,171.591,400.379
995.58,8561.99,Tablet,10,West,0.14,8561.85,5993.392999999999,2568.5970000000007,5993.392999999999
397.73,1431.83,Keyboard,4,South,0.1,1431.73,1002.2809999999998,429.5490000000001,1002.2809999999998
1193.87,3868.14,Tablet,4,West,0.19,3867.95,2707.698,1160.442,2707.698
642.93,4050.46,Laptop,9,North,0.3,4050.16,2835.3219999999997,1215.1380000000004,2835.3219999999997
175.62,495.25,Keyboard,3,North,0.06,495.19,346.67499999999995,148.57500000000005,346.67499999999995
1351.78,8232.34,Keyboard,7,South,0.13,8232.210000000001,5762.638,2469.702,5762.638
1296.18,9436.19,Laptop,8,East,0.09,9436.1,6605.333,2830.857000000001,6605.333
1941.57,8348.75,Keyboard,5,East,0.14,8348.61,5844.125,2504.625,5844.125
393.94,358.49,Headphones,1,South,0.09,358.40000000000003,250.94299999999998,107.54700000000003,250.94299999999998
761.48,540.65,Phone,1,South,0.29,540.36,378.455,162.195,378.455
1355.44,3537.7,Phone,3,West,0.13,3537.5699999999997,2476.39,1061.31,2476.39
933.8,3062.86,Phone,4,East,0.18,3062.6800000000003,2144.002,918.8580000000002,2144.002
298.06,2011.9,Phone,9,South,0.25,2011.65,1408.33,603.5700000000002,1408.33
960.98,7610.96,Tablet,8,East,0.01,7610.95,5327.672,2283.2880000000005,5327.672
645.43,1019.78,Phone,2,West,0.21,1019.5699999999999,713.8459999999999,305.9340000000001,713.8459999999999
1978.26,7418.47,Phone,5,East,0.25,7418.22,5192.929,2225.541,5192.929
1274.83,5927.96,Monitor,5,East,0.07,5927.89,4149.572,1778.388,4149.572
529.32,1556.2,Tablet,3,West,0.02,1556.18,1089.34,466.8600000000001,1089.34
1178.63,2168.68,Tablet,2,South,0.08,2168.6,1518.0759999999998,650.604,1518.0759999999998
1906.95,11594.26,Phone,8,South,0.24,11594.02,8115.982,3478.2780000000002,8115.982
150.72,841.02,Mouse,6,West,0.07,840.9499999999999,588.7139999999999,252.30600000000004,588.7139999999999
1080.97,8658.57,Keyboard,9,North,0.11,8658.46,6060.999,2597.571,6060.999
196.86,1523.7,Laptop,9,West,0.14,1523.56,1066.59,457.1100000000001,1066.59
1826.49,10228.34,Tablet,7,East,0.2,10228.14,7159.838,3068.5020000000004,7159.838
1064.02,4979.61,Keyboard,6,East,0.22,4979.389999999999,3485.7269999999994,1493.8830000000003,3485.7269999999994
780.17,4041.28,Phone,7,West,0.26,4041.02,2828.896,1212.384,2828.896
794.18,3176.72,Mouse,5,West,0.2,3176.52,2223.7039999999997,953.0160000000001,2223.7039999999997
1376.27,1073.49,Monitor,1,West,0.22,1073.27,751.443,322.047,751.443
233.58,1513.6,Monitor,8,West,0.19,1513.4099999999999,1059.52,454.0799999999999,1059.52
412.42,395.92,Laptop,1,East,0.04,395.88,277.144,118.77600000000001,277.144
594.62,535.16,Monitor,1,East,0.1,535.06,374.61199999999997,160.548,374.61199999999997
1327.76,9108.43,Keyboard,7,East,0.02,9108.41,6375.901,2732.5290000000005,6375.901
783.38,1316.08,Keyboard,2,East,0.16,1315.9199999999998,921.2559999999999,394.82400000000007,921.2559999999999
212.88,1937.21,Keyboard,10,North,0.09,1937.1200000000001,1356.047,581.163,1356.047
1967.63,13281.5,Phone,9,West,0.25,13281.25,9297.05,3984.4500000000007,9297.05
1799.94,11087.63,Mouse,8,South,0.23,11087.4,7761.3409999999985,3326.2890000000007,7761.3409999999985
228.39,175.86,Keyboard,1,West,0.23,175.63000000000002,123.102,52.75800000000001,123.102
291.42,268.11,Phone,1,South,0.08,268.03000000000003,187.677,80.43300000000002,187.677
1050.63,5610.36,Tablet,6,East,0.11,5610.25,3927.2519999999995,1683.1080000000002,3927.2519999999995
172.37,951.48,Phone,6,East,0.08,951.4,666.036,285.4440000000001,666.036
1193.16,3770.39,Keyboard,4,West,0.21,3770.18,2639.2729999999997,1131.1170000000002,2639.2729999999997
569.23,2766.46,Keyboard,6,West,0.19,2766.27,1936.522,829.9380000000001,1936.522
276.36,906.46,Laptop,4,North,0.18,906.2800000000001,634.5219999999999,271.9380000000001,634.5219999999999
461.29,442.84,Laptop,1,West,0.04,442.79999999999995,309.98799999999994,132.85200000000003,309.98799999999994
1770.85,14520.97,Headphones,10,West,0.18,14520.789999999999,10164.678999999998,4356.291000000001,10164.678999999998
1425.68,4220.01,Tablet,4,East,0.26,4219.75,2954.007,1266.0030000000002,2954.007
917.45,798.18,Laptop,1,North,0.13,798.05,558.7259999999999,239.45400000000006,558.7259999999999
1269.59,7541.36,Laptop,6,West,0.01,7541.349999999999,5278.951999999999,2262.4080000000004,5278.951999999999
985.07,1714.02,Laptop,2,East,0.13,1713.8899999999999,1199.8139999999999,514.2060000000001,1199.8139999999999
1275.23,4845.87,Tablet,5,West,0.24,4845.63,3392.109,1453.761,3392.109
1124.15,7554.29,Phone,8,South,0.16,7554.13,5288.003,2266.2870000000003,5288.003
614.37,1787.82,Tablet,3,East,0.03,1787.79,1251.474,536.346,1251.474
1309.3,7148.78,Laptop,7,East,0.22,7148.5599999999995,5004.146,2144.634,5004.146
1412.34,7202.93,Monitor,6,West,0.15,7202.780000000001,5042.0509999999995,2160.879000000001,5042.0509999999995
1498.35,11147.72,Monitor,8,South,0.07,11147.65,7803.403999999999,3344.3160000000007,7803.403999999999
1589.48,1271.58,Headphones,1,North,0.2,1271.3799999999999,890.1059999999999,381.47400000000005,890.1059999999999
145.21,1263.33,Keyboard,10,West,0.13,1263.1999999999998,884.3309999999999,378.999,884.3309999999999
1376.43,7432.72,Mouse,6,East,0.1,7432.62,5202.9039999999995,2229.8160000000007,5202.9039999999995
762.35,754.73,Phone,1,North,0.01,754.72,528.311,226.41899999999998,528.311
941.52,4811.17,Headphones,7,South,0.27,4810.9,3367.819,1443.351,3367.819
73.75,272.88,Phone,5,North,0.26,272.62,191.016,81.864,191.016
1863.45,13118.69,Monitor,8,North,0.12,13118.57,9183.083,3935.607,9183.083
777.41,1337.15,Laptop,2,East,0.14,1337.01,936.005,401.1450000000001,936.005
244.95,1053.29,Monitor,5,West,0.14,1053.1499999999999,737.3029999999999,315.9870000000001,737.3029999999999
1022.39,3731.72,Mouse,5,South,0.27,3731.45,2612.2039999999997,1119.516,2612.2039999999997
285.97,1132.44,Mouse,4,North,0.01,1132.43,792.708,339.7320000000001,792.708
239.38,1223.23,Keyboard,7,West,0.27,1222.96,856.261,366.96900000000005,856.261
1829.52,15367.97,Monitor,10,South,0.16,15367.81,10757.579,4610.391,10757.579
131.15,860.34,Keyboard,8,South,0.18,860.1600000000001,602.2379999999999,258.1020000000001,602.2379999999999
1213.52,8737.34,Keyboard,10,East,0.28,8737.06,6116.138,2621.202,6116.138
646.34,2533.65,Phone,4,West,0.02,2533.63,1773.555,760.095,1773.555
1141.15,2807.23,Headphones,3,East,0.18,2807.05,1965.061,842.1690000000001,1965.061
653.88,4289.45,Laptop,8,South,0.18,4289.2699999999995,3002.615,1286.835,3002.615
352.58,2425.75,Phone,8,South,0.14,2425.61,1698.0249999999999,727.7250000000001,1698.0249999999999
1617.91,8542.56,Phone,6,East,0.12,8542.439999999999,5979.7919999999995,2562.768,5979.7919999999995
1519.72,13525.51,Monitor,10,South,0.11,13525.4,9467.857,4057.6530000000002,9467.857
1116.5,6230.07,Headphones,6,South,0.07,6230.0,4361.048999999999,1869.0210000000006,4361.048999999999
1959.25,6112.86,Monitor,4,West,0.22,6112.639999999999,4279.0019999999995,1833.8580000000002,4279.0019999999995
292.64,1527.58,Phone,6,East,0.13,1527.4499999999998,1069.3059999999998,458.2740000000001,1069.3059999999998
1494.72,11210.4,Headphones,10,North,0.25,11210.15,7847.279999999999,3363.120000000001,7847.279999999999
1411.8,1369.45,Tablet,1,East,0.03,1369.42,958.615,410.83500000000004,958.615
1130.76,8141.47,Headphones,9,West,0.2,8141.27,5699.0289999999995,2442.4410000000007,5699.0289999999995
330.46,1150.0,Tablet,4,South,0.13,1149.87,805.0,345.0,805.0
571.86,2516.18,Mouse,5,East,0.12,2516.06,1761.3259999999998,754.854,1761.3259999999998
1944.82,8168.24,Tablet,6,West,0.3,8167.94,5717.767999999999,2450.4720000000007,5717.767999999999
733.36,6673.58,Keyboard,10,East,0.09,6673.49,4671.505999999999,2002.0740000000005,4671.505999999999
971.23,7303.65,Phone,8,West,0.06,7303.589999999999,5112.554999999999,2191.0950000000003,5112.554999999999
354.78,266.08,Headphones,1,West,0.25,265.83,186.25599999999997,79.82400000000001,186.25599999999997
1479.76,3906.57,Keyboard,3,North,0.12,3906.4500000000003,2734.599,1171.971,2734.599
